day,day2,time,open_at_915,top,bottom,close_at_915,expiry_date,strike_price,right,target,SL,input_price,exit_price,PL,trade,month,year,day_max,PL_TLSL,Result,,
05-05-2022,Thursday,10:09,35705.4,35761.15,35661.15,35716.9,12-May-22,35800,PE,100,50,469.3,521.2,-51.9,T1062,5,2022,72.05,22.05,1,,
06-05-2022,Friday,10:12,34569.1,34603.65,34503.65,34538.2,19-May-22,34500,CE,100,50,698.7,750.05,-51.35,T1063,5,2022,60.85,10.85,1,,
09-05-2022,Monday,10:03,34091.8,34171.9,34091.8,34171.9,19-May-22,34100,CE,50,25,625,650.9,-25.9,T1064,5,2022,20.5,-4.5,0,,
10-05-2022,Tuesday,11:36,34181.2,34412.2,34181.2,34412.2,19-May-22,34400,PE,115.5,57.75,540,422,118,T1065,5,2022,118,118,1,,
11-05-2022,Wednesday,10:03,34686.3,34726.35,34626.35,34666.4,19-May-22,34500,CE,100,50,536.35,586.75,-50.4,T1066,5,2022,45.55,-4.45,0,,
12-05-2022,Thursday,10:03,34289.1,34289.1,34167.8,34167.8,19-May-22,34000,CE,60.65,30.325,540,476.3,63.7,T1067,5,2022,63.7,63.7,1,,
13-05-2022,Friday,10:03,33925.9,33925.9,33865.7,33865.7,26-May-22,33700,CE,50,25,716.65,665,51.65,T1068,5,2022,51.65,51.65,1,,
16-05-2022,Monday,10:03,33256,33256,33176.4,33176.4,26-May-22,33700,PE,50,25,632.45,660.55,-28.1,T1069,5,2022,12.45,-12.55,0,,
17-05-2022,Tuesday,10:03,33796.2,33904.6,33796.2,33904.6,26-May-22,33800,CE,54.2,27.1,589.55,619.4,-29.85,T1070,5,2022,48.3,21.2,1,,
18-05-2022,Wednesday,10:03,34448.2,34510.75,34410.75,34473.3,26-May-22,34600,PE,100,50,540,592.2,-52.2,T1071,5,2022,0,-50,0,,
19-05-2022,Thursday,10:06,33461,33524.6,33424.6,33488.2,26-May-22,33500,PE,100,50,502.2,553.5,-51.3,T1072,5,2022,36.1,-13.9,0,,
20-05-2022,Friday,10:03,33765.1,33817.4,33765.1,33817.4,02-Jun-22,34100,PE,50,25,679.45,709.2,-29.75,T1073,5,2022,39.45,14.45,1,,
23-05-2022,Monday,10:03,34321.4,34469,34321.4,34469,02-Jun-22,34600,PE,73.8,36.9,678.1,601.05,77.05,T1074,5,2022,77.05,77.05,1,,
24-05-2022,Tuesday,10:39,34223.2,34352.9,34223.2,34352.9,02-Jun-22,34400,PE,64.85,32.425,639.3,675.75,-36.45,T1075,5,2022,6.65,-25.775,0,,
25-05-2022,Wednesday,10:45,34491.8,34635.4,34491.8,34635.4,02-Jun-22,34700,PE,71.8,35.9,585.95,623,-37.05,T1076,5,2022,8.4,-27.5,0,,
26-05-2022,Thursday,10:06,34670.6,34705.35,34605.35,34640.1,02-Jun-22,34600,CE,100,50,512.1,577.3,-65.2,T1077,5,2022,59.65,9.65,1,,
27-05-2022,Friday,10:03,35326.6,35378.05,35278.05,35329.5,09-Jun-22,35400,PE,100,50,641.25,540,101.25,T1078,5,2022,101.25,101.25,1,,
30-05-2022,Monday,10:06,35958.8,36018.35,35918.35,35977.9,09-Jun-22,36000,PE,100,50,577.45,639.3,-61.85,T1079,5,2022,29.3,-20.7,0,,
31-05-2022,Tuesday,10:03,35615.3,35694.3,35615.3,35694.3,09-Jun-22,35700,PE,50,25,555.7,505.6,50.1,T1080,5,2022,50.1,50.1,1,,
01-06-2022,Wednesday,10:03,35358.9,35496.6,35358.9,35496.6,09-Jun-22,35500,PE,68.85,34.425,533.4,461,72.4,T1081,6,2022,72.4,72.4,1,,
02-06-2022,Thursday,10:03,35470.9,35505.55,35405.55,35440.2,09-Jun-22,35600,PE,100,50,502,554.65,-52.65,T1082,6,2022,17,-33,0,,
03-06-2022,Friday,10:03,35929.6,35961.2,35861.2,35892.8,16-Jun-22,35800,CE,100,50,644.2,520,124.2,T1083,6,2022,124.2,124.2,1,,
06-06-2022,Monday,12:51,35159.1,35360.2,35159.1,35360.2,16-Jun-22,35400,PE,100.55,50.275,590.55,654.2,-63.65,T1084,6,2022,29.6,-20.675,0,,
07-06-2022,Tuesday,10:06,35080.8,35080.8,34992.9,34992.9,16-Jun-22,35100,PE,50,25,549.4,575,-25.6,T1085,6,2022,29.4,4.4,1,,
08-06-2022,Wednesday,10:03,35165.6,35165.6,35079.7,35079.7,16-Jun-22,35000,CE,50,25,552.2,496.95,55.25,T1086,6,2022,55.25,55.25,1,,
09-06-2022,Thursday,10:12,34802.2,34834.05,34734.05,34765.9,16-Jun-22,34700,CE,100,50,464.1,517,-52.9,T1087,6,2022,19.65,-30.35,0,,
10-06-2022,Friday,10:03,34686.9,34742.2,34642.2,34697.5,23-Jun-22,34600,CE,100,50,607,504.4,102.6,T1088,6,2022,102.6,102.6,1,,
13-06-2022,Monday,10:03,33728.6,33728.6,33557,33557,23-Jun-22,33300,CE,85.8,42.9,643.95,669,-25.05,T1089,6,2022,83.7,40.8,1,,
14-06-2022,Tuesday,10:03,33180.6,33318.4,33180.6,33318.4,23-Jun-22,33300,PE,68.9,34.45,522,441.05,80.95,T1090,6,2022,80.95,80.95,1,,
15-06-2022,Wednesday,10:12,33317.8,33370.6,33270.6,33323.4,23-Jun-22,33400,PE,100,50,534.35,560,-25.65,T1091,6,2022,79.3,29.3,1,,
16-06-2022,Thursday,10:03,33648.8,33722.4,33622.4,33696,23-Jun-22,33600,CE,100,50,443.1,337.4,105.7,T1092,6,2022,105.7,105.7,1,,
17-06-2022,Friday,10:03,32393.4,32422,32322,32350.6,30-Jun-22,32700,PE,100,50,603.5,655,-51.5,T1093,6,2022,0,-50,0,,
20-06-2022,Monday,10:12,32873.4,32873.4,32726.1,32726.1,30-Jun-22,32700,CE,73.65,36.825,610.15,657.85,-47.7,T1094,6,2022,0,-36.825,0,,
21-06-2022,Tuesday,10:03,32978.1,32978.1,32881.9,32881.9,30-Jun-22,33100,PE,50,25,499.7,437,62.7,T1095,6,2022,62.7,62.7,1,,
22-06-2022,Wednesday,10:03,33051.6,33051.6,32941.4,32941.4,30-Jun-22,32800,CE,55.1,27.55,526.8,561.15,-34.35,T1096,6,2022,10.1,-17.45,0,,
23-06-2022,Thursday,10:03,32927.4,32927.4,32866.1,32866.1,30-Jun-22,33400,PE,50,25,445.7,474,-28.3,T1097,6,2022,19.55,-5.45,0,,
24-06-2022,Friday,10:03,33434.8,33622.8,33434.8,33622.8,07-Jul-22,33600,PE,94,47,608.75,659.2,-50.45,T1098,6,2022,0,-47,0,,
27-06-2022,Monday,10:03,34126.2,34126.2,34031.6,34031.6,07-Jul-22,34000,CE,50,25,562.05,498.85,63.2,T1099,6,2022,63.2,63.2,1,,
28-06-2022,Tuesday,10:03,33578.2,33632.2,33578.2,33632.2,07-Jul-22,33500,CE,50,25,563.75,589.95,-26.2,T1100,6,2022,0,-25,0,,
29-06-2022,Wednesday,10:21,33273.6,33305.15,33205.15,33236.7,07-Jul-22,33300,PE,100,50,447.95,501,-53.05,T1101,6,2022,42.1,-7.9,0,,
30-06-2022,Thursday,10:03,33180.7,33384,33180.7,33384,07-Jul-22,33500,PE,101.65,50.825,439.55,492.95,-53.4,T1102,6,2022,0,-50.825,0,,
01-07-2022,Friday,10:39,33264.8,33264.8,33100.2,33100.2,14-Jul-22,33300,PE,82.3,41.15,618.55,531,87.55,T1103,7,2022,87.55,87.55,1,,
04-07-2022,Monday,10:54,33558.9,33709.4,33558.9,33709.4,14-Jul-22,33700,PE,75.25,37.625,521.75,444.8,76.95,T1104,7,2022,76.95,76.95,1,,
05-07-2022,Tuesday,10:03,34084.7,34161.4,34084.7,34161.4,14-Jul-22,34300,PE,50,25,491.7,520,-28.3,T1105,7,2022,45.2,20.2,1,,
06-07-2022,Wednesday,10:09,33929.4,34063.6,33929.4,34063.6,14-Jul-22,34100,PE,67.1,33.55,442.7,363,79.7,T1106,7,2022,79.7,79.7,1,,
07-07-2022,Thursday,10:03,34627.4,34685.9,34627.4,34685.9,14-Jul-22,34600,CE,50,25,418.7,445,-26.3,T1107,7,2022,0,-25,0,,
08-07-2022,Friday,10:09,35258.9,35258.9,35115.1,35115.1,21-Jul-22,35100,CE,71.9,35.95,540,465.6,74.4,T1108,7,2022,74.4,74.4,1,,
11-07-2022,Monday,10:03,35017.6,35199.9,35017.6,35199.9,21-Jul-22,35300,PE,91.15,45.575,514.65,420.65,94,T1109,7,2022,94,94,1,,
12-07-2022,Tuesday,10:03,35298.7,35330.95,35230.95,35263.2,21-Jul-22,35400,PE,100,50,494.45,552.5,-58.05,T1110,7,2022,16.6,-33.4,0,,
13-07-2022,Wednesday,10:03,35259.8,35324.3,35224.3,35288.8,21-Jul-22,35200,CE,100,50,442.75,339.45,103.3,T1111,7,2022,103.3,103.3,1,,
14-07-2022,Thursday,10:03,34817.9,34861,34761,34804.1,21-Jul-22,35000,PE,100,50,401.2,471.45,-70.25,T1112,7,2022,10.95,-39.05,0,,
15-07-2022,Friday,10:03,34734.4,34858.6,34734.4,34858.6,28-Jul-22,34600,CE,62.1,31.05,550,582.05,-32.05,T1113,7,2022,0,-31.05,0,,
18-07-2022,Monday,10:21,34841.9,34914.4,34841.9,34914.4,28-Jul-22,34800,CE,50,25,516.8,544.45,-27.65,T1114,7,2022,5.05,-19.95,0,,
19-07-2022,Tuesday,10:03,35113.2,35241.9,35113.2,35241.9,28-Jul-22,35400,PE,64.35,32.175,419.75,355.2,64.55,T1115,7,2022,64.55,64.55,1,,
20-07-2022,Wednesday,10:06,36061.3,36093.85,35993.85,36026.4,28-Jul-22,36100,PE,100,50,386.05,437.3,-51.25,T1116,7,2022,32.05,-17.95,0,,
21-07-2022,Thursday,10:03,36026.6,36026.6,35965.6,35965.6,28-Jul-22,36100,PE,50,25,388.25,336.4,51.85,T1117,7,2022,51.85,51.85,1,,
22-07-2022,Friday,10:03,36322.9,36391.1,36322.9,36391.1,04-Aug-22,36400,PE,50,25,513.4,460.3,53.1,T1118,7,2022,53.1,53.1,1,,
25-07-2022,Monday,10:03,36766.7,36908.1,36766.7,36908.1,04-Aug-22,36600,CE,70.7,35.35,529.2,455.5,73.7,T1119,7,2022,73.7,73.7,1,,
26-07-2022,Tuesday,10:03,36688.6,36688.6,36574.9,36574.9,04-Aug-22,36400,CE,56.85,28.425,513.5,547.4,-33.9,T1120,7,2022,43.7,15.275,1,,
27-07-2022,Wednesday,10:06,36370.6,36442.85,36342.85,36415.1,04-Aug-22,36500,PE,100,50,473.1,366.2,106.9,T1121,7,2022,106.9,106.9,1,,
28-07-2022,Thursday,10:03,37102.4,37212.9,37102.4,37212.9,04-Aug-22,37200,PE,55.25,27.625,384.2,328.7,55.5,T1122,7,2022,55.5,55.5,1,,
29-07-2022,Friday,10:03,37717.3,37753.05,37653.05,37688.8,11-Aug-22,37600,CE,100,50,518.65,413.6,105.05,T1123,7,2022,105.05,105.05,1,,
01-08-2022,Monday,10:06,37594.1,37594.1,37543.1,37543.1,11-Aug-22,37500,CE,50,25,528.7,555,-26.3,T1124,8,2022,0,-25,0,,
02-08-2022,Tuesday,10:12,37767.7,37807.85,37707.85,37748,11-Aug-22,37600,CE,100,50,504.1,555.15,-51.05,T1125,8,2022,3.3,-46.7,0,,
03-08-2022,Wednesday,10:03,37954.6,38015.4,37954.6,38015.4,11-Aug-22,37900,CE,50,25,519.25,467.6,51.65,T1126,8,2022,51.65,51.65,1,,
04-08-2022,Thursday,10:09,38111.1,38193.4,38111.1,38193.4,11-Aug-22,38100,CE,50,25,441.25,384.7,56.55,T1127,8,2022,56.55,56.55,1,,
05-08-2022,Friday,10:03,37868.2,37914.65,37814.65,37861.1,18-Aug-22,38000,PE,100,50,534.65,624,-89.35,T1128,8,2022,0,-50,0,,
08-08-2022,Monday,10:03,37847.4,37847.4,37764.2,37764.2,18-Aug-22,37900,PE,50,25,466,415.8,50.2,T1129,8,2022,50.2,50.2,1,,
10-08-2022,Wednesday,10:06,38298.9,38298.9,38196.9,38196.9,18-Aug-22,38200,CE,51,25.5,458.65,490,-31.35,T1130,8,2022,0,-25.5,0,,
11-08-2022,Thursday,10:03,38712.9,38756.35,38656.35,38699.8,18-Aug-22,38800,PE,100,50,384,304,80,T1131,8,2022,85.6,80,1,,
12-08-2022,Friday,10:03,38942.4,38998.55,38898.55,38954.7,25-Aug-22,38800,CE,100,50,527.6,578.4,-50.8,T1132,8,2022,15.6,-34.4,0,,
16-08-2022,Tuesday,10:03,39284.1,39354.85,39254.85,39325.6,25-Aug-22,39400,PE,100,50,415.4,466.95,-51.55,T1133,8,2022,7.4,-42.6,0,,
17-08-2022,Wednesday,10:03,39351.3,39351.3,39297.4,39297.4,25-Aug-22,39300,CE,50,25,425.15,454.05,-28.9,T1134,8,2022,10.95,-14.05,0,,
18-08-2022,Thursday,10:03,39324.4,39413.7,39324.4,39413.7,25-Aug-22,39600,PE,50,25,356.9,387,-30.1,T1135,8,2022,0.6,-24.4,0,,
19-08-2022,Friday,10:03,39732.6,39732.6,39622.9,39622.9,01-Sep-22,39500,CE,54.85,27.425,572,510,62,T1136,8,2022,62,62,1,,
22-08-2022,Monday,10:03,38693.6,38693.6,38520.4,38520.4,01-Sep-22,38400,CE,86.6,43.3,547.55,453.2,94.35,T1137,8,2022,94.35,94.35,1,,
23-08-2022,Tuesday,10:03,37955.4,38045.7,37955.4,38045.7,01-Sep-22,38600,PE,50,25,426.8,452.15,-25.35,T1138,8,2022,0,-25,0,,
24-08-2022,Wednesday,10:03,38552.7,38739.6,38552.7,38739.6,01-Sep-22,38700,PE,93.45,46.725,380,286.25,93.75,T1139,8,2022,93.75,93.75,1,,
25-08-2022,Thursday,10:03,39190.1,39259.6,39159.6,39229.1,01-Sep-22,39400,PE,100,50,371.7,423.3,-51.6,T1140,8,2022,11.7,-38.3,0,,
26-08-2022,Friday,10:03,39129.6,39243.3,39129.6,39243.3,08-Sep-22,39300,PE,56.85,28.425,506.8,536.45,-29.65,T1141,8,2022,5.45,-22.975,0,,
29-08-2022,Monday,10:03,38111.6,38111.6,37977.4,37977.4,08-Sep-22,38400,PE,67.1,33.55,522.05,559,-36.95,T1142,8,2022,0,-33.55,0,,
30-08-2022,Tuesday,10:03,38516.9,38659.6,38516.9,38659.6,08-Sep-22,38700,PE,71.35,35.675,416.25,344.15,72.1,T1143,8,2022,72.1,72.1,1,,
01-09-2022,Thursday,10:03,38806.7,39080.2,38806.7,39080.2,08-Sep-22,39500,PE,136.75,68.375,490.35,561.2,-70.85,T1144,9,2022,86.1,17.725,1,,
02-09-2022,Friday,10:03,39422.3,39558.9,39422.3,39558.9,15-Sep-22,39300,CE,68.3,34.15,630.2,668.4,-38.2,T1145,9,2022,0,-34.15,0,,
05-09-2022,Monday,10:03,39412.1,39606.6,39412.1,39606.6,15-Sep-22,39700,PE,97.25,48.625,561.55,514.9,46.65,T1146,9,2022,79.55,46.65,1,,
06-09-2022,Tuesday,10:03,39892.9,40000.4,39892.9,40000.4,15-Sep-22,39800,CE,53.75,26.875,600,542.9,57.1,T1147,9,2022,57.1,57.1,1,,
07-09-2022,Wednesday,10:03,39337.8,39398.4,39337.8,39398.4,15-Sep-22,39400,PE,50,25,498,523.95,-25.95,T1148,9,2022,20.35,-4.65,0,,
08-09-2022,Thursday,10:03,39763.9,39825.65,39725.65,39787.4,15-Sep-22,39900,PE,100,50,433.4,325.05,108.35,T1149,9,2022,108.35,108.35,1,,
09-09-2022,Friday,10:03,40520.8,40574.95,40474.95,40529.1,22-Sep-22,40600,PE,100,50,596.8,658.5,-61.7,T1150,9,2022,50.7,0.7,1,,
12-09-2022,Monday,10:15,40540.4,40610.2,40510.2,40580,22-Sep-22,40600,PE,100,50,543.25,555,-11.75,T1151,9,2022,29.75,-11.75,0,,
13-09-2022,Tuesday,11:36,40802.1,40827.4,40727.4,40752.7,22-Sep-22,40700,CE,100,50,590,640.9,-50.9,T1152,9,2022,4.65,-45.35,0,,
14-09-2022,Wednesday,10:03,40308.8,40550.6,40308.8,40550.6,22-Sep-22,40800,PE,120.9,60.45,550.3,429.2,121.1,T1153,9,2022,121.1,121.1,1,,
15-09-2022,Thursday,10:03,41533.7,41699.7,41533.7,41699.7,22-Sep-22,41500,CE,83,41.5,547.65,463,84.65,T1154,9,2022,84.65,84.65,1,,
16-09-2022,Friday,10:03,40977.2,41005.65,40905.65,40934.1,29-Sep-22,40900,CE,100,50,740,791.75,-51.75,T1155,9,2022,22.95,-27.05,0,,
19-09-2022,Monday,10:03,40685.6,40750.5,40650.5,40715.4,29-Sep-22,41100,PE,100,50,665.6,729.05,-63.45,T1156,9,2022,34.65,-15.35,0,,
20-09-2022,Tuesday,10:03,41304.1,41368.2,41268.2,41332.3,29-Sep-22,41500,PE,100,50,598.1,616,-17.9,T1157,9,2022,75.45,25.45,1,,
21-09-2022,Wednesday,10:03,41282.6,41354.4,41254.4,41326.2,29-Sep-22,41200,CE,100,50,625.65,677.7,-52.05,T1158,9,2022,0,-50,0,,
22-09-2022,Thursday,10:03,40889.1,40917.6,40817.6,40846.1,29-Sep-22,41000,PE,100,50,548.75,600,-51.25,T1159,9,2022,9.4,-40.6,0,,
23-09-2022,Friday,10:03,40429.4,40429.4,40333.6,40333.6,06-Oct-22,40000,CE,50,25,767.6,700.4,67.2,T1160,9,2022,67.2,67.2,1,,
26-09-2022,Monday,10:03,39027.9,39027.9,38940.6,38940.6,06-Oct-22,38700,CE,50,25,818.2,765.4,52.8,T1161,9,2022,52.8,52.8,1,,
27-09-2022,Tuesday,10:09,38811.7,38864.15,38764.15,38816.6,06-Oct-22,38700,CE,100,50,739.8,794.65,-54.85,T1162,9,2022,24.8,-25.2,0,,
28-09-2022,Wednesday,10:03,38081.2,38081.2,37973.2,37973.2,06-Oct-22,38200,PE,54,27,590.75,625,-34.25,T1163,9,2022,5.1,-21.9,0,,
29-09-2022,Thursday,10:03,38092.9,38170.2,38092.9,38170.2,06-Oct-22,38000,CE,50,25,610.1,648.15,-38.05,T1164,9,2022,0,-25,0,,
30-09-2022,Friday,10:03,37660,37660,37405.2,37405.2,13-Oct-22,37700,PE,127.4,63.7,722.1,590.2,131.9,T1165,9,2022,131.9,131.9,1,,
03-10-2022,Monday,10:03,38444.9,38444.9,38375.8,38375.8,13-Oct-22,38200,CE,50,25,731.3,758.25,-26.95,T1166,10,2022,17.35,-7.65,0,,
04-10-2022,Tuesday,10:03,38700.4,38813.4,38700.4,38813.4,13-Oct-22,39100,PE,56.5,28.25,567,596.95,-29.95,T1167,10,2022,3.5,-24.75,0,,
06-10-2022,Thursday,10:03,39343.7,39406.75,39306.75,39369.8,13-Oct-22,39400,PE,100,50,461.8,516.15,-54.35,T1168,10,2022,90.2,40.2,1,,
07-10-2022,Friday,10:06,39093.5,39093.5,38979.8,38979.8,20-Oct-22,39000,CE,56.85,28.425,672.8,602.3,70.5,T1169,10,2022,70.5,70.5,1,,
10-10-2022,Monday,10:18,38641.6,38678.1,38578.1,38614.6,20-Oct-22,38700,PE,100,50,593,490.8,102.2,T1170,10,2022,102.2,102.2,1,,
11-10-2022,Tuesday,10:03,39058.9,39058.9,38985.4,38985.4,20-Oct-22,38900,CE,50,25,621.95,650,-28.05,T1171,10,2022,0,-25,0,,
12-10-2022,Wednesday,10:03,38784.2,38784.2,38666.4,38666.4,20-Oct-22,38800,PE,58.9,29.45,541.2,581.15,-39.95,T1172,10,2022,0,-29.45,0,,
13-10-2022,Thursday,10:03,38957.6,39020.9,38957.6,39020.9,20-Oct-22,38900,CE,50,25,583.85,529.75,54.1,T1173,10,2022,54.1,54.1,1,,
14-10-2022,Friday,10:03,39446.1,39501.1,39446.1,39501.1,27-Oct-22,39400,CE,50,25,722.55,658.8,63.75,T1174,10,2022,63.75,63.75,1,,
17-10-2022,Monday,10:03,39295.6,39434.6,39295.6,39434.6,27-Oct-22,39500,PE,69.5,34.75,564.1,481.85,82.25,T1175,10,2022,82.25,82.25,1,,
18-10-2022,Tuesday,10:24,40252.1,40304.05,40204.05,40256,27-Oct-22,40300,PE,100,50,502.15,490,12.15,T1176,10,2022,64,14,1,,
19-10-2022,Wednesday,10:03,40556.6,40556.6,40500.1,40500.1,27-Oct-22,40600,PE,50,25,461.85,487.1,-25.25,T1177,10,2022,10.05,-14.95,0,,
20-10-2022,Thursday,10:03,40149.5,40149.5,40069.6,40069.6,27-Oct-22,40000,CE,50,25,470.7,416.3,54.4,T1178,10,2022,54.4,54.4,1,,
21-10-2022,Friday,10:03,40370.8,40445.7,40345.7,40420.6,03-Nov-22,40700,PE,100,50,592.15,492,100.15,T1179,10,2022,100.15,100.15,1,,
25-10-2022,Tuesday,10:21,41513.6,41513.6,41238.2,41238.2,03-Nov-22,41200,CE,137.7,68.85,548.05,621.25,-73.2,T1180,10,2022,45.15,-23.7,0,,
27-10-2022,Thursday,10:03,41440.7,41440.7,41365.4,41365.4,03-Nov-22,41400,CE,50,25,474,417.85,56.15,T1181,10,2022,56.15,56.15,1,,
28-10-2022,Friday,10:30,41236.8,41331.9,41236.8,41331.9,10-Nov-22,41200,CE,50,25,674,621.9,52.1,T1182,10,2022,52.1,52.1,1,,
31-10-2022,Monday,10:03,41265.7,41307.9,41207.9,41250.1,10-Nov-22,41200,CE,100,50,590,640.85,-50.85,T1183,10,2022,22.4,-27.6,0,,
01-11-2022,Tuesday,10:03,41552.4,41552.4,41482.1,41482.1,10-Nov-22,41600,PE,50,25,480.1,506.45,-26.35,T1184,11,2022,1.6,-23.4,0,,
02-11-2022,Wednesday,11:03,41472.6,41472.6,41305.4,41305.4,10-Nov-22,41300,CE,83.6,41.8,535.5,451.4,84.1,T1185,11,2022,84.1,84.1,1,,
03-11-2022,Thursday,10:03,40873.7,41003.1,40873.7,41003.1,10-Nov-22,41300,PE,64.7,32.35,482.1,407.55,74.55,T1186,11,2022,74.55,74.55,1,,
04-11-2022,Friday,10:03,41314.9,41441.1,41314.9,41441.1,17-Nov-22,41200,CE,63.1,31.55,615.15,546.8,68.35,T1187,11,2022,68.35,68.35,1,,
07-11-2022,Monday,10:09,41740.6,41775.5,41675.5,41710.4,17-Nov-22,41700,CE,100,50,499,398.8,100.2,T1188,11,2022,100.2,100.2,1,,
09-11-2022,Wednesday,10:03,41914.9,41914.9,41788.4,41788.4,17-Nov-22,41800,CE,63.25,31.625,473.45,509.5,-36.05,T1189,11,2022,36.8,5.175,1,,
10-11-2022,Thursday,10:06,41462.9,41543.9,41462.9,41543.9,17-Nov-22,41600,PE,50,25,416.35,445,-28.65,T1190,11,2022,3.05,-21.95,0,,
11-11-2022,Friday,10:03,42163.4,42190.5,42090.5,42117.6,24-Nov-22,42000,CE,100,50,601.75,658.65,-56.9,T1191,11,2022,53,3,1,,
14-11-2022,Monday,10:03,42177.6,42177.6,42091.2,42091.2,24-Nov-22,42100,CE,50,25,529.25,561,-31.75,T1192,11,2022,41.6,16.6,1,,
15-11-2022,Tuesday,10:03,42234.9,42287.45,42187.45,42240,24-Nov-22,42200,CE,100,50,473,524.8,-51.8,T1193,11,2022,29.7,-20.3,0,,
16-11-2022,Wednesday,10:03,42371.8,42406.55,42306.55,42341.3,24-Nov-22,42400,PE,100,50,374,331.5,42.5,T1194,11,2022,68.7,42.5,1,,
17-11-2022,Thursday,10:03,42399.6,42453.5,42399.6,42453.5,24-Nov-22,42500,PE,50,25,351.1,300.9,50.2,T1195,11,2022,50.2,50.2,1,,
18-11-2022,Friday,10:03,42545.8,42601.1,42501.1,42556.4,01-Dec-22,42500,CE,100,50,512,407.35,104.65,T1196,11,2022,104.65,104.65,1,,
21-11-2022,Monday,11:12,42286.9,42341.5,42241.5,42296.1,01-Dec-22,42400,PE,100,50,410,381.95,28.05,T1197,11,2022,33.1,28.05,1,,
22-11-2022,Tuesday,10:06,42467.4,42467.4,42386.7,42386.7,01-Dec-22,42400,CE,50,25,393.2,423,-29.8,T1198,11,2022,16.15,-8.85,0,,
23-11-2022,Wednesday,10:48,42668.6,42668.6,42595.2,42595.2,01-Dec-22,42700,PE,50,25,294.75,243,51.75,T1199,11,2022,51.75,51.75,1,,
24-11-2022,Thursday,10:03,42838.4,42875.6,42775.6,42812.8,01-Dec-22,42900,PE,100,50,276.95,183.85,93.1,T1200,11,2022,96.65,93.1,1,,
25-11-2022,Friday,10:06,43192.4,43192.4,43131.3,43131.3,08-Dec-22,43100,CE,50,25,490,519.2,-29.2,T1201,11,2022,7.45,-17.55,0,,
28-11-2022,Monday,10:03,42757.2,42848.4,42757.2,42848.4,08-Dec-22,42900,PE,50,25,368.55,312.45,56.1,T1202,11,2022,56.1,56.1,1,,
29-11-2022,Tuesday,10:03,42959.4,43067.1,42959.4,43067.1,08-Dec-22,43200,PE,53.85,26.925,373.5,405.8,-32.3,T1203,11,2022,36.5,9.575,1,,
30-11-2022,Wednesday,10:06,43122.8,43246.6,43122.8,43246.6,08-Dec-22,43100,CE,61.9,30.95,412.85,350.95,61.9,T1204,11,2022,61.9,61.9,1,,
01-12-2022,Thursday,10:03,43512.1,43512.1,43436.8,43436.8,08-Dec-22,43400,CE,50,25,342.45,287.3,55.15,T1205,12,2022,55.15,101,1,,
02-12-2022,Friday,10:03,42976.7,43088.6,42976.7,43088.6,15-Dec-22,43100,PE,55.95,27.975,386.2,415.6,-29.4,T1206,12,2022,0,-27.975,0,,
05-12-2022,Monday,10:03,43269.4,43269.4,43120.6,43120.6,15-Dec-22,43000,CE,74.4,37.2,466.85,504.9,-38.05,T1207,12,2022,0,-37.2,0,,
06-12-2022,Tuesday,10:03,43093.9,43233.6,43093.9,43233.6,15-Dec-22,43300,PE,69.85,34.925,367.75,416.85,-49.1,T1208,12,2022,4.25,-30.675,0,,
07-12-2022,Wednesday,10:03,43157.4,43218.5,43118.5,43179.6,15-Dec-22,43300,PE,100,50,352.05,412.25,-60.2,T1209,12,2022,21.5,-28.5,0,,
